reset,address,consumption,gym,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepPredictions.5,multiStepBestPredictions.actual,multiStepBestPredictions.1,multiStepBestPredictions.5,multiStepBestPredictions:multiStep:errorMetric='aae':steps=1:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=5:window=1000:field=consumption,multiStepBestPredictions:multiStep:errorMetric='aae':steps=5:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=1:window=1000:field=consumption
0,Shop 67 197-215 Condamine Street Balgowlah 2093,37.2,Balgowlah Platinum,2010-07-21 15:00:00,37.2,{38.695949702335916: 0.065487078560467343	 40.04244915918427: 0.11463068937524809	 42.97017127241692: 0.058016749869688494	 37.10872871062699: 0.062730711078720414	 41.708678703088594: 0.06214427543818609	 39.29269852261496: 0.073718570843005052	 41.03654829204925: 0.053561414102895194	 38.268933450730046: 0.052504628493139624},{38.695949702335916: 0.0658984926858458	 38.21276207247149: 0.038323067735030282	 4.9561498560818285: 0.069994842665715359	 44.69414753169999: 0.038356103914165045	 39.29269852261496: 0.064276078579492496	 39.974927370263245: 0.08459633795933455	 37.10872871062699: 0.056703354029430941	 41.03654829204925: 0.046847743813814013},37.2,40.0424491592,39.9749273703,5.46909645767,15.8730192719,10.9062653995,5.77876857749
0,Shop 67 197-215 Condamine Street Balgowlah 2093,40.0,Balgowlah Platinum,2010-07-21 16:00:00,40.0,{38.695949702335916: 0.11681362441158723	 40.04244915918427: 0.11594616775871161	 43.46229201514684: 0.049049638236061906	 44.69414753169999: 0.047907847717490105	 41.708678703088594: 0.077931040687328521	 41.02558380443447: 0.067455262545766254	 39.29269852261496: 0.11181401604081488	 40.64653565785874: 0.048580100436069168},{38.695949702335916: 0.083573742347164651	 4.9561498560818285: 0.057077770108989019	 39.974927370263245: 0.11346258321722877	 41.708678703088594: 0.036536323499711323	 39.29269852261496: 0.078173633418666635	 44.69414753169999: 0.040413983176124185	 37.10872871062699: 0.060383779736677183	 41.03654829204925: 0.064377251593533663},40.0,38.6959497023,39.9749273703,5.46027220733,15.844017094,10.8830149876,5.77245762712
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.8,Balgowlah Platinum,2010-07-21 17:00:00,39.8,{38.695949702335916: 0.060156844769554838	 40.04244915918427: 0.11162129238771638	 42.97017127241692: 0.052489720405890748	 41.708678703088594: 0.067507271808660937	 41.02558380443447: 0.058412126560068563	 39.29269852261496: 0.062323032091946021	 44.09515447614689: 0.050229418334128036	 37.13611009743889: 0.064899298039405098},{38.695949702335916: 0.062625992854666357	 42.97017127241692: 0.041470235325074011	 4.9561498560818285: 0.078031668440885174	 39.974927370263245: 0.092749654934887724	 41.708678703088594: 0.054913908233012003	 39.29269852261496: 0.046144055450695089	 40.64653565785874: 0.0455821536181958	 37.10872871062699: 0.043441505165020988},39.8,40.0424491592,39.9749273703,5.44924086896,15.81108742,10.8601832443,5.76067653277
0,Shop 67 197-215 Condamine Street Balgowlah 2093,44.3,Balgowlah Platinum,2010-07-21 18:00:00,44.3,{38.695949702335916: 0.080777873040792689	 38.268933450730046: 0.054922410446612717	 42.97017127241692: 0.045950081602277912	 41.708678703088594: 0.076782642606186779	 41.02558380443447: 0.061888515554322697	 39.29269852261496: 0.058505815903407678	 40.64653565785874: 0.07261717238484211	 40.029714411428984: 0.094117337876051615},{38.695949702335916: 0.054469172354144675	 40.04244915918427: 0.084627290699469254	 42.97017127241692: 0.046691457577438783	 4.9561498560818285: 0.076739679648640702	 41.708678703088594: 0.055112759654039889	 39.29269852261496: 0.037715926461322991	 40.64653565785874: 0.06599426312179249	 37.10872871062699: 0.041037708815987915},44.3,40.0297144114,40.0424491592,5.44675362153,15.79,10.8461350902,5.75801687764
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.7,Balgowlah Platinum,2010-07-21 19:00:00,38.7,{38.268933450730046: 0.054690350987477959	 43.46229201514684: 0.061928360465978882	 41.708678703088594: 0.061780749730156737	 41.02558380443447: 0.058136145733662381	 39.29269852261496: 0.054870922719098297	 42.97017127241692: 0.06069430360995421	 37.13611009743889: 0.064202603865404065	 39.96080008800028: 0.11189338698505728},{38.695949702335916: 0.049900947908805719	 40.04244915918427: 0.082511682721110619	 4.9561498560818285: 0.08696315599300275	 41.708678703088594: 0.044295538759294178	 39.29269852261496: 0.040500459294939929	 40.64653565785874: 0.040206337537740465	 37.10872871062699: 0.041438202768292867	 38.268933450730046: 0.040132184808538592},38.7,39.960800088,4.95614985608,5.43794108778,15.761358811,10.8947501965,5.75768421053
0,Shop 67 197-215 Condamine Street Balgowlah 2093,36.5,Balgowlah Platinum,2010-07-21 20:00:00,36.5,{38.695949702335916: 0.077631743108529161	 38.268933450730046: 0.061929359204045534	 41.708678703088594: 0.057387905229178283	 44.15660813330282: 0.060490414872500307	 41.02558380443447: 0.060548231286151367	 40.64653565785874: 0.057816708519180832	 37.13611009743889: 0.057241538945102137	 39.96080008800028: 0.11004936879797243},{38.695949702335916: 0.046784809148477352	 40.04244915918427: 0.08331125481355213	 42.97017127241692: 0.039807121815516149	 4.9561498560818285: 0.096402199967069765	 41.708678703088594: 0.04922364447995662	 40.64653565785874: 0.082088095370253272	 37.10872871062699: 0.04209150945191726	 38.268933450730046: 0.050536437857301754},36.5,39.960800088,4.95614985608,5.43378743022,15.7294491525,10.9384982896,5.75021008403
0,Shop 67 197-215 Condamine Street Balgowlah 2093,31.4,Balgowlah Platinum,2010-07-21 21:00:00,31.4,{38.69716479163514: 0.076837576747815342	 42.97017127241692: 0.050873280720819897	 41.708678703088594: 0.064765414595962106	 44.15660813330282: 0.050722509107128166	 41.02558380443447: 0.054282462249006964	 39.29269852261496: 0.067142216311190064	 37.13611009743889: 0.058561785267287156	 39.96080008800028: 0.1231256676692308},{38.695949702335916: 0.048525865151369328	 40.04244915918427: 0.073424366408501154	 42.97017127241692: 0.036651215245812115	 4.9561498560818285: 0.097776175446534372	 41.02558380443447: 0.040052239775455717	 39.29269852261496: 0.044170801520042144	 37.13611009743889: 0.053097025082731113	 38.268933450730046: 0.039911549847838367},31.4,39.960800088,4.95614985608,5.44034301231,15.7143763214,10.9712791603,5.74884696017
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.1,Balgowlah Platinum,2010-07-21 22:00:00,5.1,{38.268933450730046: 0.039201598369002458	 38.69716479163514: 0.054266956328413732	 4.9561498560818285: 0.10603478236274111	 41.708678703088594: 0.044333429148148244	 41.02558380443447: 0.041582262209047205	 39.29269852261496: 0.052028457401350287	 37.13611009743889: 0.042009131133739448	 39.96080008800028: 0.083095693451193761},{38.695949702335916: 0.049315251744402974	 38.268933450730046: 0.034529071476638043	 4.9561498560818285: 0.17098688822887095	 41.708678703088594: 0.037861420911282147	 4.670182412574988: 0.032996853286041267	 40.64653565785874: 0.045019215415522125	 37.13611009743889: 0.031434756401150399	 40.029714411428984: 0.061644099185941235},5.1,4.95614985608,4.95614985608,5.42926248329,15.7544303797,10.9484364831,5.79184100418
0,Shop 67 197-215 Condamine Street Balgowlah 2093,13.5,Balgowlah Platinum,2010-07-21 23:00:00,13.5,{21.315999999999995: 0.031864520180299866	 22.869999999999997: 0.033115177052270191	 4.9561498560818285: 0.25227685482273049	 7.92: 0.028466337594874266	 22.403136936719996: 0.13044951709455896	 4.670182412574988: 0.13866400252519323	 10.7: 0.027618526833404069	 9.3113: 0.031060543472065123},{38.695949702335916: 0.054157290256499124	 42.97017127241692: 0.034163023270493441	 4.9561498560818285: 0.089475589422173318	 41.708678703088594: 0.036424150833539011	 41.02558380443447: 0.047921798596776671	 39.29269852261496: 0.051053322774673109	 37.13611009743889: 0.050051809256759429	 39.96080008800028: 0.092664360797981557},13.5,4.95614985608,39.960800088,5.43576475399,15.7861052632,10.9810940907,5.79728601253
0,Shop 67 197-215 Condamine Street Balgowlah 2093,22.6,Balgowlah Platinum,2010-07-22 00:00:00,22.6,{21.315999999999995: 0.024903351288800286	 4.99930489925728: 0.16942293161366814	 22.869999999999997: 0.04363769869465884	 38.69716479163514: 0.049024385808023742	 22.403136936719996: 0.10540081871196247	 21.88991: 0.024831496909001421	 17.682699999999997: 0.049697810598727812	 4.670182412574988: 0.15431792758765805},{38.695949702335916: 0.057429366502082822	 4.9561498560818285: 0.11608699017675436	 41.708678703088594: 0.042401584277293979	 41.02558380443447: 0.033845804610783209	 39.29269852261496: 0.044858259416868551	 40.64653565785874: 0.0296597608096002	 37.13611009743889: 0.037854699639224193	 39.96080008800028: 0.076629534259767068},22.6,4.99930489926,4.95614985608,5.46110835887,15.7867647059,10.9950914773,5.80416666667
0,Shop 67 197-215 Condamine Street Balgowlah 2093,22.0,Balgowlah Platinum,2010-07-22 01:00:00,22.0,{4.99930489925728: 0.1408015495295229	 44.85024279999999: 0.044054893498458036	 22.869999999999997: 0.050109931902599429	 20.689999999999998: 0.042592660476614461	 12.0: 0.035551888167151477	 12.77: 0.03289109624009591	 4.670182412574988: 0.1204161326202953	 42.14471137699999: 0.077761928100422553},{38.69716479163514: 0.057222271106599859	 42.97017127241692: 0.037380582490020277	 4.9561498560818285: 0.099283035175419782	 41.708678703088594: 0.044012378362857041	 39.29269852261496: 0.041846329069452327	 40.64653565785874: 0.042057702057271065	 37.13611009743889: 0.045447710055477188	 39.96080008800028: 0.08405849081588837},22.0,4.99930489926,4.95614985608,5.4850991837,15.784067086,11.0077723131,5.79334719335
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.8,Balgowlah Platinum,2010-07-22 02:00:00,4.8,{4.99930489925728: 0.18355935921222832	 44.85024279999999: 0.025647603376672927	 22.869999999999997: 0.038101506319330909	 38.69716479163514: 0.029670535228713955	 44.15660813330282: 0.028064954100970287	 4.670182412574988: 0.19307272711594109	 42.14471137699999: 0.029846132325306543	 22.462195855703996: 0.049331597556036853},{38.69716479163514: 0.047652524907121178	 4.9561498560818285: 0.14826662549685643	 22.403136936719996: 0.036827947022876104	 41.708678703088594: 0.0439157063740412	 44.15660813330282: 0.03647395777422302	 4.670182412574988: 0.050724873683528446	 39.29269852261496: 0.042802269867745352	 39.96080008800028: 0.06295508147604803},4.8,4.67018241257,4.95614985608,5.47398864097,15.8066945607,10.9850701741,5.81701244813
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.6,Balgowlah Platinum,2010-07-22 03:00:00,4.6,{4.99930489925728: 0.30353852898103634	 21.922936999999997: 0.023999885298703873	 22.869999999999997: 0.024833746363118428	 4.670182412574988: 0.20022871355947727	 10.7: 0.019855371948901617	 9.3113: 0.023075393850940439	 22.462195855703996: 0.11462056624780463	 18.829999999999995: 0.018651378382085883},{44.85024279999999: 0.056324534623469584	 42.97017127241692: 0.048066074281632502	 4.9561498560818285: 0.15085065248266485	 22.403136936719996: 0.055977789813772286	 41.708678703088594: 0.051760037561919603	 4.670182412574988: 0.080792630423461104	 41.02558380443447: 0.052593401012758313	 39.96080008800028: 0.063912867904771131},4.6,4.99930489926,4.95614985608,5.46348204937,15.7747390397,10.9628803613,5.80538302277
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.6,Balgowlah Platinum,2010-07-22 04:00:00,4.6,{21.922936999999997: 0.033667243652281784	 6.029999999999999: 0.037498933777554665	 22.869999999999997: 0.035834262833442793	 4.670182412574988: 0.22976706172938344	 19.991: 0.028544190343644169	 9.3113: 0.025819950558057841	 4.939513429480096: 0.19342287217024956	 22.462195855703996: 0.13492285200769885},{4.99930489925728: 0.17910021246543784	 38.69716479163514: 0.056297369092855674	 44.15660813330282: 0.044684103604595231	 4.670182412574988: 0.065443993479473037	 39.29269852261496: 0.066279776129998635	 45.87940669999999: 0.04496646007857491	 37.13611009743889: 0.034272488287334431	 39.96080008800028: 0.046549685001855065},4.6,4.67018241257,4.99930489926,5.4523388683,15.7604166667,10.9408729124,5.79338842975
0,Shop 67 197-215 Condamine Street Balgowlah 2093,23.3,Balgowlah Platinum,2010-07-22 05:00:00,23.3,{38.268933450730046: 0.038929611479786609	 38.69716479163514: 0.040424426329382097	 44.15660813330282: 0.031537725914642024	 41.02558380443447: 0.030993691652643849	 4.6491276888024915: 0.1323139730899591	 4.939513429480096: 0.1270648299976227	 39.96080008800028: 0.033310347341288973	 22.462195855703996: 0.092403124706754908},{4.99930489925728: 0.13127235338878429	 44.85024279999999: 0.041190259676626081	 22.869999999999997: 0.054066311297573132	 38.69716479163514: 0.045284233458641666	 22.403136936719996: 0.13755022954298404	 41.708678703088594: 0.054089410459972405	 44.15660813330282: 0.074886619483949993	 42.14471137699999: 0.08164788215787834},23.3,4.6491276888,22.4031369367,5.47955233932,15.7291060291,10.9199913951,5.82
0,Shop 67 197-215 Condamine Street Balgowlah 2093,48.9,Balgowlah Platinum,2010-07-22 06:00:00,48.9,{4.939513429480096: 0.25515112037780024	 22.869999999999997: 0.022796005841525604	 38.69716479163514: 0.023999473934621294	 41.708678703088594: 0.084737981221453471	 44.15660813330282: 0.085651017036047716	 13.952999999999996: 0.073340934601614893	 4.634389382161744: 0.15305635761703254	 42.14471137699999: 0.028835556065249408},{4.99930489925728: 0.11262968156739483	 44.85024279999999: 0.039331821521284123	 38.69716479163514: 0.052957169154584524	 44.15660813330282: 0.07574807425628409	 4.670182412574988: 0.061621645530402475	 39.29269852261496: 0.040965361506688412	 42.14471137699999: 0.058161023563985677	 22.462195855703996: 0.071357946066658101},48.9,4.93951342948,4.99930489926,5.55873121634,15.7522821577,10.9884160915,5.86069958848
0,Shop 67 197-215 Condamine Street Balgowlah 2093,46.8,Balgowlah Platinum,2010-07-22 07:00:00,46.8,{38.268933450730046: 0.061040806903511477	 38.69716479163514: 0.10852586426871474	 43.46229201514684: 0.066275856484337883	 44.15660813330282: 0.083032017957746285	 41.02558380443447: 0.055063455136900225	 42.97017127241692: 0.070311673289580393	 37.13611009743889: 0.048570244338727239	 39.96080008800028: 0.082787436797628122},{4.99930489925728: 0.097984825100374692	 38.268933450730046: 0.056230003555066375	 38.69716479163514: 0.06048829867669301	 42.97017127241692: 0.053077089963678208	 41.708678703088594: 0.056116312617046263	 44.15660813330282: 0.078648218012028551	 4.670182412574988: 0.067628738501379612	 39.96080008800028: 0.053984493440084845},46.8,38.6971647916,4.99930489926,5.56395524918,15.8066252588,11.0522096299,5.85297741273
0,Shop 67 197-215 Condamine Street Balgowlah 2093,45.9,Balgowlah Platinum,2010-07-22 08:00:00,45.9,{38.268933450730046: 0.073157091620837167	 38.69716479163514: 0.071372503333912263	 43.46229201514684: 0.057814914338224548	 44.15660813330282: 0.061339954742182054	 41.02558380443447: 0.069839446838063993	 39.29269852261496: 0.079047973348857048	 42.97017127241692: 0.052464707414282233	 39.96080008800028: 0.10575717773092747},{38.268933450730046: 0.057559680921479429	 38.69716479163514: 0.063828961633653675	 44.69414753169999: 0.046815095592823076	 4.670182412574988: 0.096767499462257822	 37.41718699999999: 0.055382497657075182	 39.29269852261496: 0.071510924757728841	 4.939513429480096: 0.13110077015335314	 39.96080008800028: 0.10191088708348758},45.9,39.960800088,4.93951342948,5.56472419316,15.8592975207,11.1140035905,5.84282786885
0,Shop 67 197-215 Condamine Street Balgowlah 2093,47.5,Balgowlah Platinum,2010-07-22 09:00:00,47.5,{38.268933450730046: 0.065916336085388966	 38.69716479163514: 0.068264308454069639	 43.46229201514684: 0.070373225293939842	 41.708678703088594: 0.05470458517459259	 44.15660813330282: 0.061747029960459957	 41.02558380443447: 0.060236479980799278	 39.29269852261496: 0.064514937531201022	 39.96080008800028: 0.094868294338037354},{38.268933450730046: 0.056908003646755606	 38.69716479163514: 0.061263729501497631	 42.97017127241692: 0.043160898445905267	 44.69414753169999: 0.051366614674663538	 44.15660813330282: 0.059310296190307837	 4.6491276888024915: 0.073883837516878922	 4.939513429480096: 0.080856138073448228	 39.96080008800028: 0.075411605270692766},47.5,39.960800088,4.93951342948,5.56876197582,15.9150515464,11.1788416997,5.83415132924
0,Shop 67 197-215 Condamine Street Balgowlah 2093,40.6,Balgowlah Platinum,2010-07-22 10:00:00,40.6,{38.268933450730046: 0.063434161105137332	 38.69716479163514: 0.067920187530527296	 43.46229201514684: 0.055812408412697197	 44.69414753169999: 0.057355416267396889	 44.15660813330282: 0.067399349284336885	 41.02558380443447: 0.061964078050939266	 42.97017127241692: 0.054338761228470561	 39.96080008800028: 0.097377445667070794},{49.187479999999994: 0.055251796826727671	 38.268933450730046: 0.064828066546931976	 44.69414753169999: 0.080057625979534336	 44.15660813330282: 0.12102097965638832	 39.29269852261496: 0.13861560828335628	 4.939513429480096: 0.071722210588171423	 42.14471137699999: 0.059442933117804402	 22.462195855703996: 0.055418566238401981},40.6,39.960800088,39.2926985226,5.55870164507,15.9179012346,11.1585298886,5.83632653061
0,Shop 67 197-215 Condamine Street Balgowlah 2093,41.7,Balgowlah Platinum,2010-07-22 11:00:00,41.7,{38.268933450730046: 0.063024107056394635	 38.69716479163514: 0.065591890672740835	 43.46229201514684: 0.061890963268939551	 41.708678703088594: 0.054200592275520681	 44.15660813330282: 0.063396723722759354	 41.02558380443447: 0.059782651476340126	 39.29269852261496: 0.058092410542502991	 39.96080008800028: 0.09126283288101722},{38.69716479163514: 0.076569926991549173	 43.46229201514684: 0.076004589221740665	 44.15660813330282: 0.048283857479253282	 41.02558380443447: 0.048507422385038669	 39.29269852261496: 0.065630957186865166	 42.97017127241692: 0.046226509037600769	 4.939513429480096: 0.055783049256005024	 39.96080008800028: 0.067157923979624584},41.7,39.960800088,38.6971647916,5.55092261914,15.9,11.1417830822,5.8266802444
